timestamp,vehicle_id,x,y,vType,speed,angle,acceleration,lane_id,edge_id
1.8,flow_north_south_car.0,135.6777372896484,195.9413532470034,vehicle.audi.a2,5.0,169.01363610310597,0.0,17#0_0,17#0
1.9,flow_north_south_car.0,135.77748479134996,195.4275440006012,vehicle.audi.a2,5.234003523350693,169.01363610310597,2.3400352335069297,17#0_0,17#0
2.0,flow_north_south_car.0,135.87997942222933,194.89958402010996,vehicle.audi.a2,5.378152334603946,169.01363610310597,1.441488112532534,17#0_0,17#0
2.1,flow_north_south_car.0,135.98714621993534,194.3475572462121,vehicle.audi.a2,5.623312736772932,169.0136361031064,2.451604021689855,17#0_0,17#0
2.2,flow_north_south_car.0,136.0978593896437,193.77726275939017,vehicle.audi.a2,5.809399839092511,169.01363610310648,1.8608710231957915,17#0_0,17#0
2.3,flow_north_south_car.0,136.2129596708876,193.18436982715855,vehicle.audi.a2,6.0396026696660545,169.01363610310605,2.302028305735435,17#0_0,17#0
2.4,flow_north_south_car.0,136.33205895661834,192.57087762730933,vehicle.audi.a2,6.249440542464143,169.01363610310597,2.098378727980883,17#0_0,17#0
2.5,flow_north_south_car.0,136.45389555503814,191.94328525907554,vehicle.audi.a2,6.39307425774168,169.01363610310597,1.436337152775371,17#0_0,17#0
2.6,flow_north_south_car.0,136.57909458336925,191.29837268182044,vehicle.audi.a2,6.569509453638454,169.01363610310605,1.7643519589677403,17#0_0,17#0
2.7,flow_north_south_car.0,136.7071047006726,190.63897990724962,vehicle.audi.a2,6.71701439696131,169.01363610310605,1.475049433228559,17#0_0,17#0
2.8,flow_north_south_car.0,136.8379464596156,189.9650010665404,vehicle.audi.a2,6.865597790691533,169.0136361031064,1.48583393730223,17#0_0,17#0
2.9,flow_north_south_car.0,136.97175125601905,189.2757593268249,vehicle.audi.a2,7.0210758552351,169.0136361031064,1.5547806454356738,17#0_0,17#0
3.0,flow_north_south_car.0,137.11013804324256,188.56291529923135,vehicle.audi.a2,7.261504494419784,169.01363610310597,2.404286391846835,17#0_0,17#0
3.1,flow_north_south_car.0,137.2526320711973,187.8289144684205,vehicle.audi.a2,7.477021796526384,169.01363610310605,2.1551730210660036,17#0_0,17#0
3.2,flow_north_south_car.0,137.38753182240404,187.13403250822094,vehicle.audi.a2,7.078530901232882,169.01363610310597,-3.9849089529350223,17#0_0,17#0
3.3,flow_north_south_car.0,137.51385565738042,186.48332594069154,vehicle.audi.a2,6.628530901232882,169.01363610310597,-4.500000000000002,17#0_0,17#0
3.4,flow_north_south_car.0,137.632755693655,185.8708600944968,vehicle.audi.a2,6.238985419903497,169.01363610310605,-3.895454813293844,17#0_0,17#0
3.5,flow_north_south_car.0,137.74307981369924,185.30256964097225,vehicle.audi.a2,5.788985419903497,169.01363610310648,-4.500000000000002,17#0_0,17#0
3.6,flow_north_south_car.0,137.84482801751312,184.77845458011785,vehicle.audi.a2,5.338985419903497,169.01363610310597,-4.500000000000002,17#0_0,17#0
3.7,flow_north_south_car.0,137.9380003050966,184.2985149119336,vehicle.audi.a2,4.888985419903497,169.01363610310648,-4.500000000000002,17#0_0,17#0
3.8,flow_north_south_car.0,138.02259667644975,183.86275063641952,vehicle.audi.a2,4.438985419903497,169.01363610310605,-4.500000000000002,17#0_0,17#0
3.9,flow_north_south_car.0,138.09861713157252,183.4711617535756,vehicle.audi.a2,3.9889854199034964,169.01363610310605,-4.500000000000002,17#0_0,17#0
4.0,flow_north_south_car.0,138.16606167046493,183.1237482634018,vehicle.audi.a2,3.5389854199034962,169.01363610310605,-4.500000000000002,17#0_0,17#0
4.1,flow_north_south_car.0,138.22493029312696,182.8205101658982,vehicle.audi.a2,3.088985419903496,169.01363610310597,-4.500000000000002,17#0_0,17#0
4.2,flow_north_south_car.0,138.27522299955862,182.56144746106474,vehicle.audi.a2,2.638985419903496,169.0136361031064,-4.500000000000002,17#0_0,17#0
4.3,flow_north_south_car.0,138.31693978975994,182.34656014890146,vehicle.audi.a2,2.1889854199034957,169.01363610310597,-4.500000000000002,17#0_0,17#0
4.4,flow_north_south_car.0,138.35008066373086,182.1758482294083,vehicle.audi.a2,1.7389854199034958,169.01363610310597,-4.499999999999999,17#0_0,17#0
4.5,flow_north_south_car.0,138.37464562147144,182.04931170258533,vehicle.audi.a2,1.2889854199034958,169.01363610310597,-4.499999999999999,17#0_0,17#0
4.6,flow_north_south_car.0,138.3908432391857,181.96587617177696,vehicle.audi.a2,0.8499299405011626,169.01363610310605,-4.390554794023332,17#0_0,17#0
4.7,flow_north_south_car.0,138.39885889999772,181.92458671017653,vehicle.audi.a2,0.42060198216975353,169.0136361031064,-4.2932795833140895,17#0_0,17#0
4.8,flow_north_south_car.0,138.39922783010462,181.92268631470841,vehicle.audi.a2,0.019358695168381814,169.01363610310605,-4.0124328700137175,17#0_0,17#0
4.9,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.00029060788012526755,169.01363610310648,-0.19068087288256547,17#0_0,17#0
5.0,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,-0.002906078801252675,17#0_0,17#0
5.1,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
5.2,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
5.3,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
5.4,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
5.5,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
5.6,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
5.7,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
5.8,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
5.9,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.0,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.1,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.2,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.3,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.4,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.5,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.6,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.7,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.8,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
6.9,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.0,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.1,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.2,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.3,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.4,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.5,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.6,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.7,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.8,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
7.9,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.0,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.1,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.2,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.3,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.4,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.5,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.6,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.7,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.8,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
8.9,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.0,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.1,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.2,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.3,flow_east_north_left.0,172.10118848896897,26.92845640902573,vehicle.audi.a2,3.0,348.99726939814457,0.0,-15#0_0,-15#0
9.3,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.4,flow_east_north_left.0,172.040973663533,27.238156029445392,vehicle.audi.a2,3.15496699887095,348.99726939814457,1.549669988709499,-15#0_0,-15#0
9.4,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.5,flow_east_north_left.0,171.9776208591414,27.563995045510726,vehicle.audi.a2,3.3193819909682496,348.99726939814457,1.644149920972997,-15#0_0,-15#0
9.5,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.6,flow_east_north_left.0,171.91070005856585,27.908185141328104,vehicle.audi.a2,3.5063278158707543,348.99726939814457,1.8694582490250466,-15#0_0,-15#0
9.6,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.7,flow_east_north_left.0,171.84089067368816,28.2672319349012,vehicle.audi.a2,3.657675728625618,348.99726939814417,1.513479127548636,-15#0_0,-15#0
9.7,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.8,flow_east_north_left.0,171.7671723238783,28.646383494152417,vehicle.audi.a2,3.862486674627289,348.99726939814457,2.0481094600167093,-15#0_0,-15#0
9.8,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
9.9,flow_east_north_left.0,171.68941798964119,29.046293111507822,vehicle.audi.a2,4.073952830738853,348.99726939814457,2.1146615611156427,-15#0_0,-15#0
9.9,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
10.0,flow_east_north_left.0,171.60900519218643,29.459875857423167,vehicle.audi.a2,4.213243506392463,348.99726939814457,1.392906756536103,-15#0_0,-15#0
10.0,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
10.1,flow_east_north_left.0,171.52469873544493,29.89348464832691,vehicle.audi.a2,4.4172525102482165,348.99726939814417,2.0400900385575316,-15#0_0,-15#0
10.1,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
10.2,flow_east_north_left.0,171.4361321934067,30.349004103088,vehicle.audi.a2,4.640460473175625,348.99726939814457,2.232079629274084,-15#0_0,-15#0
10.2,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
10.3,flow_east_north_left.0,171.34497196623616,30.817863516823458,vehicle.audi.a2,4.776357088978401,348.99726939814457,1.3589661580277568,-15#0_0,-15#0
10.3,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
10.4,flow_east_north_left.0,171.24907898205313,31.311064661016303,vehicle.audi.a2,5.024330774527042,348.99726939814417,2.4797368554864097,-15#0_0,-15#0
10.4,flow_north_south_car.0,138.3992333683909,181.92265778644793,vehicle.audi.a2,0.0,169.01363610310648,0.0,17#0_0,17#0
