timestamp,vehicle_id,x,y,speed,angle,lane_id,edge_id,vType
0.10,routeFlow_2.4,-66.42371161207024,-14.498139259346136,19.220494107025853,79.02581495762678,-2_3,-2,vehicle.audi.a2
0.10,bg_vehicle_0_1,149.11664106923217,14.398359260063629,40.87976089394542,77.66992372775528,-2_0,-2,vehicle.audi.a2
0.10,vehicle_4,189.5486658682126,22.03540237499208,28.000391999999955,79.30877320983923,-2_0,-2,vehicle.mitsubishi.fusorosa
0.10,lead_truck_01,199.7120174186778,27.67493739149781,28.05,79.29116077380004,-2_1,-2,vehicle.mitsubishi.fusorosa
0.10,bg_vehicle_1_1,72.09464852853094,3.5299749127225653,30.193845536168304,79.28782922469509,-2_1,-2,vehicle.audi.a2
0.10,bg_vehicle_3_3,147.51618689578933,25.805699049711905,30.140569378954964,79.2878292247159,-2_3,-2,vehicle.carlamotors.carlacola
0.10,routeFlow_2.5,-90.33222480978671,-19.005731556493746,18.757156235503253,78.98992885912048,-2_3,-2,vehicle.audi.a2
0.10,routeFlow_2.3,-43.51917123003577,-10.1798310089744,17.256130640349497,79.0601941174553,-2_3,-2,vehicle.audi.a2
0.10,bg_vehicle_3_1,185.57115417087186,33.018492334710956,28.550466553203417,79.30877320983966,-2_3,-2,vehicle.audi.a2
0.10,routeFlow_4.1,-10.028558882716823,-7.82309673943621,17.82907401485933,79.07849147262071,-2_2,-2,vehicle.carlamotors.carlacola
0.10,bg_vehicle_3_2,179.5060660692443,31.873443864712506,29.13778278513663,79.30877320983971,-2_3,-2,vehicle.jeep.wrangler_rubicon
0.10,routeFlow_0.0,-84.94512690624407,-26.07360517687949,-10.231953556126083,80.02945390255854,-2_1,-2,vehicle.audi.a2
0.10,bg_vehicle_0_3,119.13971007516653,8.719283190531833,30.512476621030743,79.10260512858386,-2_0,-2,vehicle.jeep.wrangler_rubicon
0.10,routeFlow_1.0,2.2086282096872196,-5.5368251466918075,2.7741229745234293,79.31758019472308,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.10,vehicle_6,218.67607043782695,35.30255006992403,28.120590857672504,79.3087732098397,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.10,routeFlow_2.2,-20.54886747769359,-5.84912405948862,16.629845721527623,79.0946719864101,-2_3,-2,vehicle.audi.a2
0.10,vehicle_7,221.33879070202846,39.770866776116165,28.350234461940254,79.28782922470232,-2_3,-2,vehicle.carlamotors.carlacola
0.10,vehicle_5,107.49887712923795,10.25001374656172,30.921829572015124,79.08426520396864,-2_1,-2,vehicle.audi.a2
0.10,bg_vehicle_2_1,297.28287567760685,50.1792637428339,28.05,79.28782922470367,-2_2,-2,vehicle.mitsubishi.fusorosa
0.10,bg_vehicle_2_2,122.07079012348112,17.024047558391107,29.933582138304473,79.28782922469172,-2_2,-2,vehicle.audi.a2
0.10,bg_vehicle_1_4,-66.61117437797918,-22.883399086340106,-18.02619795982328,79.25928198148706,-2_1,-2,vehicle.jeep.wrangler_rubicon
0.10,routeFlow_4.0,31.762712843813645,0.05351353184932606,4.294277433213267,79.15052611821054,-2_2,-2,vehicle.carlamotors.carlacola
0.10,vehicle_2,248.1487110681273,40.87482788107852,27.984476218116775,79.29116077380017,-2_2,-2,vehicle.audi.a2
0.10,routeFlow_1.3,-82.67017161941368,-21.547869049507117,-14.59285596583085,79.31758019472328,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.10,routeFlow_4.2,-51.702086740621525,-15.677515234145023,15.759994453226492,79.00665978037001,-2_2,-2,vehicle.carlamotors.carlacola
0.10,routeFlow_2.1,2.49448418589337,-1.504645019729356,17.48985693649397,79.12925949838453,-2_3,-2,vehicle.audi.a2
0.10,bg_vehicle_2_3,87.11872050830829,10.42216490988076,30.460134615574653,79.29116077380014,-2_2,-2,vehicle.carlamotors.carlacola
0.10,bg_vehicle_2_4,76.53955208611131,8.421519878748459,15.137001967285745,79.5640416250497,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.10,subject_car_01,150.58436631732803,18.406964721711947,28.071033400306476,79.30544688290887,-2_1,-2,vehicle.jeep.wrangler_rubicon
0.10,vehicle_0,249.4704423706559,33.36030318271546,27.99977615085693,79.24930971959503,-2_0,-2,vehicle.audi.a2
0.10,routeFlow_1.2,-40.76985110525547,-13.644035905718642,-7.880161996348853,79.31758019471948,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.10,vehicle_1,141.37718455940615,16.66437912220656,28.579263909220703,79.3054468829088,-2_1,-2,vehicle.audi.a2
0.10,routeFlow_1.1,-3.0037265566422207,-6.520053481314736,4.697581788571789,79.31758019472291,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.10,routeFlow_2.0,51.54299240096162,7.7427170386526925,7.473329459588893,79.2028801205577,-2_3,-2,vehicle.audi.a2
0.10,bg_vehicle_1_2,37.20688722905555,-3.0085464564230406,32.06166384973736,79.30544688290011,-2_1,-2,vehicle.carlamotors.carlacola
0.10,bg_vehicle_1_3,-40.25285074289303,-17.93111434482958,18.421504413236303,79.2526000592283,-2_1,-2,vehicle.mitsubishi.fusorosa
0.10,routeFlow_5.0,28.78404234865465,3.4518576657342948,12.399999999999899,79.09615770123614,-2_3,-2,vehicle.mitsubishi.fusorosa
0.10,lead_truck_02,130.2258828110312,18.61136027511317,28.05,79.3231217368972,-2_2,-2,vehicle.mitsubishi.fusorosa
0.10,vehicle_3,247.46909883311648,44.71398876015005,28.103683040236263,79.2878292247037,-2_3,-2,vehicle.audi.a2
0.15,routeFlow_2.4,-65.53932718513482,-14.331401813248757,19.214946406539372,79.02714239720578,-2_3,-2,vehicle.audi.a2
0.15,bg_vehicle_0_1,150.48564940372293,14.65717242068984,40.75223850885685,77.6856229116055,-2_0,-2,vehicle.audi.a2
0.15,vehicle_4,190.92398702904765,22.29505390265053,28.00036399999996,79.30877320983926,-2_0,-2,vehicle.mitsubishi.fusorosa
0.15,lead_truck_01,201.07965922704193,27.936118835678677,27.85,79.27751892140614,-2_1,-2,vehicle.mitsubishi.fusorosa
0.15,bg_vehicle_1_1,73.46939348962866,3.790038131477992,30.17912174062355,79.28782922469514,-2_1,-2,vehicle.audi.a2
0.15,bg_vehicle_3_3,148.89093500000394,26.065762863056975,30.11567903733921,79.28782922471576,-2_3,-2,vehicle.carlamotors.carlacola
0.15,routeFlow_2.5,-89.44771838418546,-18.838971109374025,18.754090825642916,78.99125648181638,-2_3,-2,vehicle.audi.a2
0.15,routeFlow_2.3,-42.63432569630507,-10.013006628092686,17.259965018492025,79.0615222491437,-2_3,-2,vehicle.audi.a2
0.15,bg_vehicle_3_1,186.94578394469428,33.278013333079855,28.521494629350606,79.30877320983966,-2_3,-2,vehicle.audi.a2
0.15,routeFlow_4.1,-9.143997837498205,-7.65637908939819,17.830162715401627,79.08001616995627,-2_2,-2,vehicle.carlamotors.carlacola
0.15,bg_vehicle_3_2,180.88004869590847,32.13284268598339,29.09564268198342,79.30877320983971,-2_3,-2,vehicle.jeep.wrangler_rubicon
0.15,routeFlow_0.0,-84.05508678978097,-25.90551798291051,-10.114808520623484,80.02649821584103,-2_1,-2,vehicle.audi.a2
0.15,bg_vehicle_0_3,120.51375873276382,8.97904923210178,30.48760061488192,79.10446855293462,-2_0,-2,vehicle.jeep.wrangler_rubicon
0.15,routeFlow_1.0,3.099970278833183,-5.368687554851956,2.913809919711289,79.3175801947231,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.15,vehicle_6,220.0620726523276,35.564218109783596,28.20751115872059,79.3087732098397,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.15,routeFlow_2.2,-19.66380956226851,-5.6822596372173955,16.638001401756625,79.09600043687794,-2_3,-2,vehicle.audi.a2
0.15,vehicle_7,222.71375159778924,40.03097084365818,28.33077699183246,79.28782922470239,-2_3,-2,vehicle.carlamotors.carlacola
0.15,vehicle_5,108.87265405955013,10.509648430510087,30.88704588663399,79.08672824646663,-2_1,-2,vehicle.audi.a2
0.15,bg_vehicle_2_1,298.6635139731637,50.440441815305476,28.1,79.2878292247039,-2_2,-2,vehicle.mitsubishi.fusorosa
0.15,bg_vehicle_2_2,123.44560898108983,17.28412475629543,29.91516707032062,79.28782922469183,-2_2,-2,vehicle.audi.a2
0.15,bg_vehicle_1_4,-65.22645080413645,-22.620733507087948,-17.835217885301184,79.25928198148706,-2_1,-2,vehicle.jeep.wrangler_rubicon
0.15,routeFlow_4.0,32.65339919585759,0.22138564914000014,4.420018007220488,79.15206137358753,-2_2,-2,vehicle.carlamotors.carlacola
0.15,vehicle_2,249.52294964994698,41.134712541250714,27.970568633984378,79.29116077380017,-2_2,-2,vehicle.audi.a2
0.15,routeFlow_1.3,-81.77784276958027,-21.379545317088688,-14.433087064037558,79.31758019472329,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.15,routeFlow_4.2,-50.817039623184144,-15.510705971641695,15.77097487257342,79.00818531553635,-2_2,-2,vehicle.carlamotors.carlacola
0.15,routeFlow_2.1,3.379317834680876,-1.3378228795757927,17.493449493279222,79.13058761223398,-2_3,-2,vehicle.audi.a2
0.15,bg_vehicle_2_3,88.49329619788699,10.682113321090483,30.437564573229928,79.29116077380014,-2_2,-2,vehicle.carlamotors.carlacola
0.15,bg_vehicle_2_4,77.92103465559856,8.682774462089888,15.25501112354918,79.56156089003834,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.15,subject_car_01,151.96775919605622,18.668223313140555,28.159550296002998,79.3054468829088,-2_1,-2,vehicle.jeep.wrangler_rubicon
0.15,vehicle_0,250.84469766887793,33.62536244967655,27.999972000000003,79.18677266646598,-2_0,-2,vehicle.audi.a2
0.15,routeFlow_1.2,-39.87727298517996,-13.475665152409274,-7.715320200193762,79.31758019471953,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.15,vehicle_1,142.75227632721726,16.924070019758148,28.57098871051755,79.3054468829088,-2_1,-2,vehicle.audi.a2
0.15,routeFlow_1.1,-2.113564467048832,-6.352138473965461,4.813254990410297,79.31758019472294,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.15,routeFlow_2.0,52.43366530692391,7.9106400833436705,7.595732605407628,79.20421699898152,-2_3,-2,vehicle.audi.a2
0.15,bg_vehicle_1_2,38.58108140446356,-2.749025072341219,32.035117027190054,79.30544688290017,-2_1,-2,vehicle.carlamotors.carlacola
0.15,bg_vehicle_1_3,-38.87558488499326,-17.669697003648608,18.461249208202126,79.2526000592283,-2_1,-2,vehicle.mitsubishi.fusorosa
0.15,routeFlow_5.0,29.67115681262844,3.619109819451637,12.449999999999902,79.09813829312486,-2_3,-2,vehicle.mitsubishi.fusorosa
0.15,lead_truck_02,131.6066973708691,18.871609310268866,28.1,79.32638769036167,-2_2,-2,vehicle.mitsubishi.fusorosa
0.15,vehicle_3,248.85518655961422,44.97619771223275,28.20697424996376,79.28782922470367,-2_3,-2,vehicle.audi.a2
0.20,routeFlow_2.4,-64.65494275819944,-14.164664367151385,19.20939870605289,79.02846983678478,-2_3,-2,vehicle.audi.a2
0.20,bg_vehicle_0_1,151.85465773821366,14.915985581316043,40.62471612376828,77.70132209545574,-2_0,-2,vehicle.audi.a2
0.20,vehicle_4,192.2993081898827,22.554705430308978,28.00033599999996,79.30877320983929,-2_0,-2,vehicle.mitsubishi.fusorosa
0.20,lead_truck_01,202.447765580917,28.194843819506055,27.85,79.27932809086158,-2_1,-2,vehicle.mitsubishi.fusorosa
0.20,bg_vehicle_1_1,74.84413845072635,4.050101350233412,30.164397945078797,79.2878292246952,-2_1,-2,vehicle.audi.a2
0.20,bg_vehicle_3_3,150.2656831042185,26.325826676402038,30.090788695723454,79.28782922471562,-2_3,-2,vehicle.carlamotors.carlacola
0.20,routeFlow_2.5,-88.56321195858425,-18.67221066225431,18.75102541578258,78.99258410451228,-2_3,-2,vehicle.audi.a2
0.20,routeFlow_2.3,-41.7494801625744,-9.846182247210987,17.263799396634553,79.06285038083212,-2_3,-2,vehicle.audi.a2
0.20,bg_vehicle_3_1,188.3204137185167,33.53753433144874,28.492522705497795,79.30877320983966,-2_3,-2,vehicle.audi.a2
0.20,routeFlow_4.1,-8.259436792279615,-7.489661439360173,17.831251415943925,79.08154086729182,-2_2,-2,vehicle.carlamotors.carlacola
0.20,bg_vehicle_3_2,182.25403132257264,32.392241507254276,29.053502578830212,79.30877320983971,-2_3,-2,vehicle.jeep.wrangler_rubicon
0.20,routeFlow_0.0,-83.16504667331793,-25.737430788941538,-9.997663485120889,80.02354252912352,-2_1,-2,vehicle.audi.a2
0.20,bg_vehicle_0_3,121.88780739036108,9.238815273671719,30.462724608733105,79.10633197728538,-2_0,-2,vehicle.jeep.wrangler_rubicon
0.20,routeFlow_1.0,3.9913123479791324,-5.200549963012108,3.053496864899147,79.31758019472313,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.20,vehicle_6,221.45538291120042,35.82726586002606,28.356242337515575,79.30877320983969,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.20,routeFlow_2.2,-18.77875164684346,-5.515395214946178,16.646157081985624,79.09732888734578,-2_3,-2,vehicle.audi.a2
0.20,vehicle_7,224.08871249355002,40.291074911200184,28.31131952172467,79.28782922470246,-2_3,-2,vehicle.carlamotors.carlacola
0.20,vehicle_5,110.24643098986228,10.76928311445845,30.85226220125286,79.08919128896463,-2_1,-2,vehicle.audi.a2
0.20,bg_vehicle_2_1,300.0466089204919,50.702084617443376,28.150000000000002,79.28782922470367,-2_2,-2,vehicle.mitsubishi.fusorosa
0.20,bg_vehicle_2_2,124.82042783869852,17.54420195419975,29.89675200233677,79.28782922469195,-2_2,-2,vehicle.audi.a2
0.20,bg_vehicle_1_4,-63.84172723029383,-22.358067927835798,-17.644237810779103,79.25928198148706,-2_1,-2,vehicle.jeep.wrangler_rubicon
0.20,routeFlow_4.0,33.54408554790152,0.38925776643067067,4.545758581227705,79.15359662896452,-2_2,-2,vehicle.carlamotors.carlacola
0.20,vehicle_2,250.89658140066052,41.39448244253179,27.95821749545088,79.29116077380006,-2_2,-2,vehicle.audi.a2
0.20,routeFlow_1.3,-80.88551391974693,-21.211221584670266,-14.273318162244273,79.3175801947233,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.20,routeFlow_4.2,-49.93199250574679,-15.34389670913838,15.78195529192035,79.00971085070269,-2_2,-2,vehicle.carlamotors.carlacola
0.20,routeFlow_2.1,4.264151483468368,-1.1710007394222295,17.49704205006448,79.13191572608343,-2_3,-2,vehicle.audi.a2
0.20,bg_vehicle_2_3,89.86787188746567,10.942061732300203,30.414994530885206,79.29116077380014,-2_2,-2,vehicle.carlamotors.carlacola
0.20,bg_vehicle_2_4,79.30251722508578,8.944029045431314,15.373020279812613,79.55908015502698,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.20,subject_car_01,153.3564309867531,18.93047884558745,28.267004793835802,79.3054468829088,-2_1,-2,vehicle.jeep.wrangler_rubicon
0.20,vehicle_0,252.21848827875516,33.89287814997527,27.999972000000003,79.10926039484634,-2_0,-2,vehicle.audi.a2
0.20,routeFlow_1.2,-38.98469486510447,-13.30729439909991,-7.5504784040386745,79.31758019471957,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.20,vehicle_1,144.12736809502837,17.183760917309733,28.562713511814398,79.3054468829088,-2_1,-2,vehicle.audi.a2
0.20,routeFlow_1.1,-1.2234023774554572,-6.184223466616189,4.928928192248803,79.31758019472296,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.20,routeFlow_2.0,53.32433821288619,8.078563128034647,7.718135751226361,79.20555387740535,-2_3,-2,vehicle.audi.a2
0.20,bg_vehicle_1_2,39.95527557987154,-2.489503688259397,32.00857020464275,79.30544688290023,-2_1,-2,vehicle.carlamotors.carlacola
0.20,bg_vehicle_1_3,-37.498319027093544,-17.408279662467642,18.500994003167953,79.2526000592283,-2_1,-2,vehicle.mitsubishi.fusorosa
0.20,routeFlow_5.0,30.558271276602213,3.7863619731689795,12.499999999999902,79.10011888501359,-2_3,-2,vehicle.mitsubishi.fusorosa
0.20,lead_truck_02,132.989968896116,19.132321421999578,28.150000000000002,79.32638769036167,-2_2,-2,vehicle.mitsubishi.fusorosa
0.20,vehicle_3,250.24633061034075,45.23936317915363,28.309870772741185,79.2878292247037,-2_3,-2,vehicle.audi.a2
0.25,routeFlow_2.4,-63.77055833126403,-13.997926921054006,19.20385100556641,79.02979727636378,-2_3,-2,vehicle.audi.a2
0.25,bg_vehicle_0_1,153.2236660727044,15.174798741942247,40.49719373867971,77.71702127930597,-2_0,-2,vehicle.audi.a2
0.25,vehicle_4,193.67462935071777,22.814356957967426,28.000307999999965,79.30877320983932,-2_0,-2,vehicle.mitsubishi.fusorosa
0.25,lead_truck_01,203.80558256806836,28.454167274575056,27.650000000000002,79.26724420870697,-2_1,-2,vehicle.mitsubishi.fusorosa
0.25,bg_vehicle_1_1,76.21888341182404,4.3101645689888315,30.149674149534043,79.28782922469526,-2_1,-2,vehicle.audi.a2
0.25,bg_vehicle_3_3,151.64043120843309,26.5858904897471,30.0658983541077,79.28782922471548,-2_3,-2,vehicle.carlamotors.carlacola
0.25,routeFlow_2.5,-87.678705532983,-18.50545021513459,18.74796000592224,78.99391172720817,-2_3,-2,vehicle.audi.a2
0.25,routeFlow_2.3,-40.8646346288437,-9.679357866329276,17.26763377477708,79.06417851252053,-2_3,-2,vehicle.audi.a2
0.25,bg_vehicle_3_1,189.69504349233912,33.79705532981764,28.463550781644983,79.30877320983966,-2_3,-2,vehicle.audi.a2
0.25,routeFlow_4.1,-7.374875747061026,-7.3229437893221565,17.832340116486222,79.08306556462738,-2_2,-2,vehicle.carlamotors.carlacola
0.25,bg_vehicle_3_2,183.62801394923682,32.65164032852516,29.011362475677004,79.30877320983971,-2_3,-2,vehicle.jeep.wrangler_rubicon
0.25,routeFlow_0.0,-82.27500655685486,-25.56934359497255,-9.88051844961829,80.020586842406,-2_1,-2,vehicle.audi.a2
0.25,bg_vehicle_0_3,123.26185604795833,9.498581315241658,30.437848602584282,79.10819540163614,-2_0,-2,vehicle.jeep.wrangler_rubicon
0.25,routeFlow_1.0,4.882654417125082,-5.03241237117226,3.193183810087005,79.31758019472316,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.25,vehicle_6,222.85170747860104,36.090882691757535,28.417588661890473,79.30877320983969,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.25,routeFlow_2.2,-17.89369373141838,-5.3485307926749535,16.654312762214627,79.09865733781362,-2_3,-2,vehicle.audi.a2
0.25,vehicle_7,225.4636733893108,40.5511789787422,28.291862051616878,79.28782922470253,-2_3,-2,vehicle.carlamotors.carlacola
0.25,vehicle_5,111.62020792017442,11.028917798406813,30.817478515871727,79.09165433146262,-2_1,-2,vehicle.audi.a2
0.25,bg_vehicle_2_1,301.43215842815584,50.964203190063934,28.200000000000003,79.28757171090984,-2_2,-2,vehicle.mitsubishi.fusorosa
0.25,bg_vehicle_2_2,126.19524669630721,17.804279152104066,29.878336934352916,79.28782922469206,-2_2,-2,vehicle.audi.a2
0.25,bg_vehicle_1_4,-62.45700365645109,-22.09540234858364,-17.453257736257008,79.25928198148706,-2_1,-2,vehicle.jeep.wrangler_rubicon
0.25,routeFlow_4.0,34.434771899945446,0.5571298837213412,4.6714991552349225,79.15513188434151,-2_2,-2,vehicle.carlamotors.carlacola
0.25,vehicle_2,252.26967998515076,41.65415151581647,27.947365695305223,79.29116077380009,-2_2,-2,vehicle.audi.a2
0.25,routeFlow_1.3,-79.99318506991352,-21.042897852251837,-14.11354926045098,79.31758019472332,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.25,routeFlow_4.2,-49.04694538830941,-15.177087446635053,15.792935711267278,79.01123638586903,-2_2,-2,vehicle.carlamotors.carlacola
0.25,routeFlow_2.1,5.1489851322558735,-1.0041785992686663,17.50063460684973,79.13324383993289,-2_3,-2,vehicle.audi.a2
0.25,bg_vehicle_2_3,91.24244757704435,11.202010143509924,30.392424488540485,79.29116077380014,-2_2,-2,vehicle.carlamotors.carlacola
0.25,bg_vehicle_2_4,80.683999794573,9.20528362877274,15.491029436076046,79.55659942001562,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.25,subject_car_01,154.7530979855556,19.194244301093782,28.42975065456703,79.3054468829088,-2_1,-2,vehicle.jeep.wrangler_rubicon
0.25,vehicle_0,253.5918142002877,34.162850283611625,27.999972000000003,79.0224111605995,-2_0,-2,vehicle.audi.a2
0.25,routeFlow_1.2,-38.09211674502899,-13.138923645790545,-7.385636607883587,79.31758019471961,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.25,vehicle_1,145.5024598628395,17.44345181486132,28.554438313111245,79.3054468829088,-2_1,-2,vehicle.audi.a2
0.25,routeFlow_1.1,-0.3332402878620826,-6.0163084592669165,5.044601394087309,79.31758019472299,-2_2,-2,vehicle.jeep.wrangler_rubicon
0.25,routeFlow_2.0,54.215011118848466,8.246486172725623,7.840538897045095,79.20689075582918,-2_3,-2,vehicle.audi.a2
0.25,bg_vehicle_1_2,41.32946975527952,-2.2299823041775753,31.98202338209545,79.30544688290028,-2_1,-2,vehicle.carlamotors.carlacola
0.25,bg_vehicle_1_3,-36.12105316919377,-17.14686232128666,18.540738798133777,79.2526000592283,-2_1,-2,vehicle.mitsubishi.fusorosa
0.25,routeFlow_5.0,31.445385740575986,3.953614126886322,12.549999999999903,79.10209947690231,-2_3,-2,vehicle.mitsubishi.fusorosa
0.25,lead_truck_02,134.37569738677186,19.3934966103053,28.200000000000003,79.3263876903616,-2_2,-2,vehicle.mitsubishi.fusorosa
0.25,vehicle_3,251.64251145146002,45.50348146565835,28.412369780699304,79.28782922470367,-2_3,-2,vehicle.audi.a2
0.30,routeFlow_2.4,-62.886173904328615,-13.831189474956627,19.19830330507993,79.03112471594278,-2_3,-2,vehicle.audi.a2
0.30,bg_vehicle_0_1,154.59267440719512,15.433611902568451,40.369671353591144,77.7327204631562,-2_0,-2,vehicle.audi.a2
0.30,vehicle_4,195.04995051155282,23.074008485625875,28.000279999999968,79.30877320983934,-2_0,-2,vehicle.mitsubishi.fusorosa
0.30,lead_truck_01,205.1638641007307,28.71103426929057,27.650000000000002,79.27039322302122,-2_1,-2,vehicle.mitsubishi.fusorosa
0.30,bg_vehicle_1_1,77.59362837292173,4.570227787744251,30.13495035398929,79.28782922469532,-2_1,-2,vehicle.audi.a2
